"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.97922 2.6040 2.6040
0.97948 2.6040 2.6040
0.97974 2.6040 2.6040
0.98001 2.6040 2.6040
0.98027 2.6040 2.6040
0.98053 2.6040 2.6040
0.98079 2.6040 2.6040
0.98106 2.6040 2.6040
0.98132 2.6045 2.6045
0.98158 2.6040 2.6040
0.98185 2.6040 2.6040
0.98211 2.6040 2.6040
0.98237 2.6040 2.6040
0.98264 2.6040 2.6040
0.98290 2.7699 2.7699
0.98316 2.7699 2.7699
0.98343 2.7699 2.7699
0.98369 2.7705 2.7705
0.98395 2.7699 2.7699
0.98421 2.7699 2.7699
0.98448 2.7699 2.7699
0.98474 2.7699 2.7699
0.98500 2.7699 2.7699
0.98527 2.7699 2.7699
0.98553 2.7699 2.7699
0.98579 2.7699 2.7699
0.98606 2.7699 2.7699
0.98632 2.7705 2.7705
0.98658 2.7699 2.7699
0.98685 2.7699 2.7699
0.98711 2.7699 2.7699
0.98737 2.7699 2.7699
0.98763 2.7699 2.7699
0.98790 2.7699 2.7699
0.98816 2.7699 2.7699
0.98842 2.7699 2.7699
0.98869 2.7699 2.7699
0.98895 2.7705 2.7705
0.98921 2.7699 2.7699
0.98948 2.7699 2.7699
0.98974 2.7699 2.7699
0.99000 2.7699 2.7699
0.99027 2.7699 2.7699
0.99053 2.7699 2.7699
0.99079 2.7699 2.7699
0.99106 2.7699 2.7699
0.99132 2.7705 2.7705
0.99158 2.7699 2.7699
0.99184 2.7699 2.7699
0.99211 2.7699 2.7699
0.99237 2.7699 2.7699
0.99263 2.7699 2.7699
0.99290 2.7699 2.7699
0.99316 2.7699 2.7699
0.99342 2.7699 2.7699
0.99369 2.7699 2.7699
0.99395 2.7705 2.7705
0.99421 2.7699 2.7699
0.99448 2.9358 2.9358
0.99474 2.9358 2.9358
0.99500 2.9358 2.9358
0.99526 2.9358 2.9358
0.99553 2.9358 2.9358
0.99579 2.9358 2.9358
0.99605 2.9358 2.9358
0.99632 2.9365 2.9365
0.99658 2.9358 2.9358
0.99684 2.9358 2.9358
0.99711 2.9358 2.9358
0.99737 2.9358 2.9358
0.99763 2.9358 2.9358
0.99790 2.9358 2.9358
0.99816 2.9358 2.9358
0.99842 2.9358 2.9358
0.99868 2.9358 2.9358
0.99895 2.9365 2.9365
0.99921 2.9358 2.9358
0.99947 3.0890 3.0890
0.99974 3.0890 3.0890
1.00000 3.2550 3.2550
